kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch-2.1(triton),torch.bfloat16,2048,64,64,0.990234375,7.4745,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.50048828125,0.1251,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.5908203125,0.1509,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.68170166015625,0.1904,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.76104736328125,0.2469,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.82733154296875,0.3271,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.87420654296875,0.4288,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.91912841796875,0.6089,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.9482421875,0.8461,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.9716796875,1.2555,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.98004150390625,1.5038,
torch-2.1(triton),torch.bfloat16,2048,16,128,0.98944091796875,1.9812,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.4921875,0.4334,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.5927734375,0.5264,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.675048828125,0.6385,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.7451171875,0.7835,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.8193359375,1.0299,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.8740234375,1.3525,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.919921875,1.8480,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.9501953125,2.4795,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.967529296875,3.1001,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.982177734375,4.0750,
torch-2.1(triton),torch.bfloat16,2048,32,128,0.987548828125,4.7944,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.474609375,0.9182,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.5654296875,1.0776,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.685546875,1.3946,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.76171875,1.7171,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.8212890625,2.1000,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.8857421875,2.7756,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.921875,3.3998,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.94921875,4.1498,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.97265625,5.3579,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.9853515625,6.8476,
torch-2.1(triton),torch.bfloat16,2048,64,128,0.9921875,7.9844,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.50408935546875,0.1243,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.59051513671875,0.1487,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.68011474609375,0.1868,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.7593994140625,0.2421,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.82244873046875,0.3161,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.88067626953125,0.4412,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.921630859375,0.6147,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.950439453125,0.8609,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.96905517578125,1.1696,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.98284912109375,1.5918,
torch-2.1(triton),torch.bfloat16,2048,16,256,0.98919677734375,1.9347,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.503662109375,0.4361,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.598388671875,0.5261,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.6748046875,0.6299,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.754638671875,0.7966,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.81103515625,0.9822,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.8740234375,1.3330,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.916259765625,1.7680,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.949951171875,2.4296,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.96875,3.1472,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.9814453125,4.0301,
torch-2.1(triton),torch.bfloat16,2048,32,256,0.990966796875,5.2692,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.521484375,0.9802,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.6142578125,1.1738,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.685546875,1.3738,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.724609375,1.5232,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.8056640625,1.9551,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.875,2.5999,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.9208984375,3.2882,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.951171875,4.1026,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.9716796875,5.0618,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.9794921875,5.5865,
torch-2.1(triton),torch.bfloat16,2048,64,256,0.9892578125,7.0435,
torch-2.1(triton),torch.float16,2048,16,1,0.50006103515625,0.1432,
torch-2.1(triton),torch.float16,2048,16,1,0.59429931640625,0.1769,
torch-2.1(triton),torch.float16,2048,16,1,0.67913818359375,0.2177,
torch-2.1(triton),torch.float16,2048,16,1,0.753662109375,0.2727,
torch-2.1(triton),torch.float16,2048,16,1,0.82366943359375,0.3540,
torch-2.1(triton),torch.float16,2048,16,1,0.880615234375,0.4539,
torch-2.1(triton),torch.float16,2048,16,1,0.92132568359375,0.4816,
torch-2.1(triton),torch.float16,2048,16,1,0.95062255859375,0.5136,
torch-2.1(triton),torch.float16,2048,16,1,0.96771240234375,0.5229,
torch-2.1(triton),torch.float16,2048,16,1,0.98260498046875,0.5274,
torch-2.1(triton),torch.float16,2048,16,1,0.99029541015625,0.5100,
torch-2.1(triton),torch.float16,2048,32,1,0.510009765625,0.4253,
torch-2.1(triton),torch.float16,2048,32,1,0.59619140625,0.4743,
torch-2.1(triton),torch.float16,2048,32,1,0.68310546875,0.4915,
torch-2.1(triton),torch.float16,2048,32,1,0.76025390625,0.4904,
torch-2.1(triton),torch.float16,2048,32,1,0.828369140625,0.5173,
torch-2.1(triton),torch.float16,2048,32,1,0.874267578125,0.5293,
torch-2.1(triton),torch.float16,2048,32,1,0.9208984375,0.5399,
torch-2.1(triton),torch.float16,2048,32,1,0.944091796875,0.5248,
torch-2.1(triton),torch.float16,2048,32,1,0.968994140625,0.5280,
torch-2.1(triton),torch.float16,2048,32,1,0.984130859375,0.5544,
torch-2.1(triton),torch.float16,2048,32,1,0.990234375,0.5537,
torch-2.1(triton),torch.float16,2048,64,1,0.4990234375,0.4582,
torch-2.1(triton),torch.float16,2048,64,1,0.5849609375,0.5000,
torch-2.1(triton),torch.float16,2048,64,1,0.6796875,0.5242,
torch-2.1(triton),torch.float16,2048,64,1,0.775390625,0.5333,
torch-2.1(triton),torch.float16,2048,64,1,0.826171875,0.5136,
torch-2.1(triton),torch.float16,2048,64,1,0.8916015625,0.5440,
torch-2.1(triton),torch.float16,2048,64,1,0.9189453125,0.5516,
torch-2.1(triton),torch.float16,2048,64,1,0.943359375,0.5474,
torch-2.1(triton),torch.float16,2048,64,1,0.958984375,0.5530,
torch-2.1(triton),torch.float16,2048,64,1,0.97265625,0.5287,
torch-2.1(triton),torch.float16,2048,64,1,0.9921875,0.5530,
torch-2.1(triton),torch.float16,2048,16,2,0.50408935546875,0.1382,
torch-2.1(triton),torch.float16,2048,16,2,0.5977783203125,0.1669,
torch-2.1(triton),torch.float16,2048,16,2,0.6744384765625,0.2008,
torch-2.1(triton),torch.float16,2048,16,2,0.7572021484375,0.2593,
torch-2.1(triton),torch.float16,2048,16,2,0.82049560546875,0.3326,
torch-2.1(triton),torch.float16,2048,16,2,0.88006591796875,0.4508,
torch-2.1(triton),torch.float16,2048,16,2,0.9171142578125,0.5877,
torch-2.1(triton),torch.float16,2048,16,2,0.9503173828125,0.8041,
torch-2.1(triton),torch.float16,2048,16,2,0.96942138671875,0.8596,
torch-2.1(triton),torch.float16,2048,16,2,0.9801025390625,0.9170,
torch-2.1(triton),torch.float16,2048,16,2,0.9906005859375,0.9679,
torch-2.1(triton),torch.float16,2048,32,2,0.494384765625,0.4329,
torch-2.1(triton),torch.float16,2048,32,2,0.60205078125,0.5255,
torch-2.1(triton),torch.float16,2048,32,2,0.67333984375,0.6096,
torch-2.1(triton),torch.float16,2048,32,2,0.744140625,0.7147,
torch-2.1(triton),torch.float16,2048,32,2,0.8251953125,0.8740,
torch-2.1(triton),torch.float16,2048,32,2,0.876708984375,0.8991,
torch-2.1(triton),torch.float16,2048,32,2,0.917724609375,0.9378,
torch-2.1(triton),torch.float16,2048,32,2,0.946044921875,0.9573,
torch-2.1(triton),torch.float16,2048,32,2,0.96728515625,0.9492,
torch-2.1(triton),torch.float16,2048,32,2,0.983642578125,0.9887,
torch-2.1(triton),torch.float16,2048,32,2,0.989990234375,0.9515,
torch-2.1(triton),torch.float16,2048,64,2,0.4814453125,0.8116,
torch-2.1(triton),torch.float16,2048,64,2,0.5888671875,0.8540,
torch-2.1(triton),torch.float16,2048,64,2,0.6875,0.7935,
torch-2.1(triton),torch.float16,2048,64,2,0.763671875,0.9202,
torch-2.1(triton),torch.float16,2048,64,2,0.8154296875,0.9356,
torch-2.1(triton),torch.float16,2048,64,2,0.87890625,0.9412,
torch-2.1(triton),torch.float16,2048,64,2,0.9111328125,0.9679,
torch-2.1(triton),torch.float16,2048,64,2,0.96484375,0.9344,
torch-2.1(triton),torch.float16,2048,64,2,0.9736328125,0.9837,
