kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
triton,torch.bfloat16,2048,32,256,0.505615234375,0.4682,
triton,torch.bfloat16,2048,32,256,0.601806640625,0.5720,
triton,torch.bfloat16,2048,32,256,0.6826171875,0.6946,
triton,torch.bfloat16,2048,32,256,0.763916015625,0.8868,
triton,torch.bfloat16,2048,32,256,0.822509765625,1.1075,
triton,torch.bfloat16,2048,32,256,0.870849609375,1.4140,
triton,torch.bfloat16,2048,32,256,0.912353515625,1.8536,
triton,torch.bfloat16,2048,32,256,0.944580078125,2.4755,
triton,torch.bfloat16,2048,32,256,0.968017578125,3.3309,
triton,torch.bfloat16,2048,32,256,0.982666015625,4.4347,
triton,torch.bfloat16,2048,32,256,0.989013671875,5.3669,
triton,torch.bfloat16,2048,64,256,0.501953125,0.9609,
triton,torch.bfloat16,2048,64,256,0.572265625,1.0887,
triton,torch.bfloat16,2048,64,256,0.6962890625,1.4355,
triton,torch.bfloat16,2048,64,256,0.7607421875,1.7311,
triton,torch.bfloat16,2048,64,256,0.8212890625,2.1293,
triton,torch.bfloat16,2048,64,256,0.84765625,2.3895,
triton,torch.bfloat16,2048,64,256,0.91015625,3.2136,
triton,torch.bfloat16,2048,64,256,0.9482421875,4.1473,
triton,torch.bfloat16,2048,64,256,0.974609375,5.6914,
triton,torch.bfloat16,2048,64,256,0.9833984375,6.7954,
triton,torch.bfloat16,2048,64,256,0.984375,7.0094,
triton,torch.float16,2048,16,1,0.50299072265625,0.1560,
triton,torch.float16,2048,16,1,0.595703125,0.1850,
triton,torch.float16,2048,16,1,0.6766357421875,0.2322,
triton,torch.float16,2048,16,1,0.75811767578125,0.2955,
triton,torch.float16,2048,16,1,0.83087158203125,0.3916,
triton,torch.float16,2048,16,1,0.87646484375,0.4801,
triton,torch.float16,2048,16,1,0.91497802734375,0.5222,
triton,torch.float16,2048,16,1,0.94744873046875,0.5291,
triton,torch.float16,2048,16,1,0.96795654296875,0.5644,
triton,torch.float16,2048,16,1,0.98291015625,0.5759,
triton,torch.float16,2048,16,1,0.99041748046875,0.5572,
triton,torch.float16,2048,32,1,0.508544921875,0.4480,
triton,torch.float16,2048,32,1,0.592041015625,0.5166,
triton,torch.float16,2048,32,1,0.68505859375,0.5122,
triton,torch.float16,2048,32,1,0.755615234375,0.5459,
triton,torch.float16,2048,32,1,0.8193359375,0.5308,
triton,torch.float16,2048,32,1,0.875,0.5228,
triton,torch.float16,2048,32,1,0.91748046875,0.5718,
triton,torch.float16,2048,32,1,0.95361328125,0.5793,
triton,torch.float16,2048,32,1,0.96875,0.5745,
triton,torch.float16,2048,32,1,0.981201171875,0.5864,
triton,torch.float16,2048,32,1,0.9931640625,0.5965,
triton,torch.float16,2048,64,1,0.494140625,0.5037,
triton,torch.float16,2048,64,1,0.59375,0.5161,
triton,torch.float16,2048,64,1,0.6884765625,0.5598,
triton,torch.float16,2048,64,1,0.7626953125,0.5521,
triton,torch.float16,2048,64,1,0.818359375,0.5697,
triton,torch.float16,2048,64,1,0.8720703125,0.5711,
triton,torch.float16,2048,64,1,0.9248046875,0.5684,
triton,torch.float16,2048,64,1,0.9541015625,0.5900,
triton,torch.float16,2048,64,1,0.966796875,0.6033,
triton,torch.float16,2048,64,1,0.98046875,0.5807,
triton,torch.float16,2048,64,1,0.9921875,0.5857,
triton,torch.float16,2048,16,2,0.50152587890625,0.1615,
triton,torch.float16,2048,16,2,0.5904541015625,0.1927,
triton,torch.float16,2048,16,2,0.67742919921875,0.2376,
triton,torch.float16,2048,16,2,0.7572021484375,0.3037,
triton,torch.float16,2048,16,2,0.8203125,0.3872,
triton,torch.float16,2048,16,2,0.87786865234375,0.5173,
triton,torch.float16,2048,16,2,0.91986083984375,0.6995,
triton,torch.float16,2048,16,2,0.94830322265625,0.8976,
triton,torch.float16,2048,16,2,0.96575927734375,0.9697,
triton,torch.float16,2048,16,2,0.98077392578125,1.0254,
triton,torch.float16,2048,16,2,0.990966796875,1.0802,
triton,torch.float16,2048,32,2,0.491943359375,0.5074,
triton,torch.float16,2048,32,2,0.6015625,0.6152,
triton,torch.float16,2048,32,2,0.6962890625,0.7480,
triton,torch.float16,2048,32,2,0.7587890625,0.8806,
triton,torch.float16,2048,32,2,0.822509765625,1.0153,
triton,torch.float16,2048,32,2,0.879150390625,1.0299,
triton,torch.float16,2048,32,2,0.926513671875,1.0474,
triton,torch.float16,2048,32,2,0.9453125,1.1060,
triton,torch.float16,2048,32,2,0.97265625,1.1086,
triton,torch.float16,2048,32,2,0.9833984375,1.0777,
triton,torch.float16,2048,32,2,0.99072265625,1.1302,
triton,torch.float16,2048,64,2,0.509765625,0.9126,
triton,torch.float16,2048,64,2,0.5791015625,0.9904,
triton,torch.float16,2048,64,2,0.6953125,0.9894,
triton,torch.float16,2048,64,2,0.775390625,1.0521,
triton,torch.float16,2048,64,2,0.8330078125,1.0641,
triton,torch.float16,2048,64,2,0.8857421875,1.0593,
triton,torch.float16,2048,64,2,0.91796875,1.0752,
triton,torch.float16,2048,64,2,0.943359375,1.0322,
triton,torch.float16,2048,64,2,0.9755859375,1.1193,
triton,torch.float16,2048,64,2,0.9814453125,1.1206,
triton,torch.float16,2048,64,2,0.9873046875,1.1193,
triton,torch.float16,2048,16,4,0.49609375,0.1525,
triton,torch.float16,2048,16,4,0.5970458984375,0.1874,
triton,torch.float16,2048,16,4,0.67926025390625,0.2302,
triton,torch.float16,2048,16,4,0.75750732421875,0.2924,
triton,torch.float16,2048,16,4,0.81744384765625,0.3715,
triton,torch.float16,2048,16,4,0.881103515625,0.5230,
triton,torch.float16,2048,16,4,0.9197998046875,0.7025,
triton,torch.float16,2048,16,4,0.94873046875,0.9404,
triton,torch.float16,2048,16,4,0.96826171875,1.2430,
triton,torch.float16,2048,16,4,0.98101806640625,1.5946,
triton,torch.float16,2048,16,4,0.989501953125,1.8268,
triton,torch.float16,2048,32,4,0.4970703125,0.5060,
triton,torch.float16,2048,32,4,0.594970703125,0.6066,
