kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch_custom,torch.bfloat16,2048,64,32,0.5234375,0.0115,
torch_custom,torch.bfloat16,2048,64,32,0.5693359375,0.0128,
torch_custom,torch.bfloat16,2048,64,32,0.6826171875,0.0178,
torch_custom,torch.bfloat16,2048,64,32,0.7685546875,0.0252,
torch_custom,torch.bfloat16,2048,64,32,0.81640625,0.0329,
torch_custom,torch.bfloat16,2048,64,32,0.8642578125,0.0458,
torch_custom,torch.bfloat16,2048,64,32,0.90625,0.0690,
torch_custom,torch.bfloat16,2048,64,32,0.94140625,0.1187,
torch_custom,torch.bfloat16,2048,64,32,0.9736328125,0.2857,
torch_custom,torch.bfloat16,2048,64,32,0.9765625,0.3130,
torch_custom,torch.bfloat16,2048,64,32,0.990234375,0.5869,
torch_custom,torch.bfloat16,2048,16,64,0.5074462890625,,OOM
torch_custom,torch.bfloat16,2048,16,64,0.58935546875,,OOM
torch_custom,torch.bfloat16,2048,16,64,0.6875,,OOM
torch_custom,torch.bfloat16,2048,16,64,0.75860595703125,,OOM
torch_custom,torch.bfloat16,2048,16,64,0.826416015625,0.0073,
torch_custom,torch.bfloat16,2048,16,64,0.8746337890625,0.0104,
torch_custom,torch.bfloat16,2048,16,64,0.91961669921875,0.0163,
torch_custom,torch.bfloat16,2048,16,64,0.9486083984375,0.0273,
torch_custom,torch.bfloat16,2048,16,64,0.96807861328125,0.0449,
torch_custom,torch.bfloat16,2048,16,64,0.98248291015625,0.0834,
torch_custom,torch.bfloat16,2048,16,64,0.990478515625,0.1542,
torch_custom,torch.bfloat16,2048,32,64,0.5009765625,,OOM
torch_custom,torch.bfloat16,2048,32,64,0.59228515625,0.0061,
torch_custom,torch.bfloat16,2048,32,64,0.691650390625,0.0082,
torch_custom,torch.bfloat16,2048,32,64,0.757080078125,0.0106,
torch_custom,torch.bfloat16,2048,32,64,0.821533203125,0.0146,
torch_custom,torch.bfloat16,2048,32,64,0.8857421875,0.0246,
torch_custom,torch.bfloat16,2048,32,64,0.921142578125,0.0366,
torch_custom,torch.bfloat16,2048,32,64,0.95068359375,0.0598,
torch_custom,torch.bfloat16,2048,32,64,0.966552734375,0.0902,
torch_custom,torch.bfloat16,2048,32,64,0.98388671875,0.1915,
torch_custom,torch.bfloat16,2048,32,64,0.990966796875,0.3381,
torch_custom,torch.bfloat16,2048,64,64,0.494140625,0.0106,
torch_custom,torch.bfloat16,2048,64,64,0.5927734375,0.0132,
torch_custom,torch.bfloat16,2048,64,64,0.6796875,0.0170,
torch_custom,torch.bfloat16,2048,64,64,0.7470703125,0.0216,
torch_custom,torch.bfloat16,2048,64,64,0.8154296875,0.0321,
torch_custom,torch.bfloat16,2048,64,64,0.8642578125,0.0446,
torch_custom,torch.bfloat16,2048,64,64,0.91796875,0.0764,
torch_custom,torch.bfloat16,2048,64,64,0.953125,0.1383,
torch_custom,torch.bfloat16,2048,64,64,0.9638671875,0.1855,
torch_custom,torch.bfloat16,2048,64,64,0.986328125,0.4965,
torch_custom,torch.bfloat16,2048,64,64,0.9912109375,0.6470,
torch_custom,torch.bfloat16,2048,16,128,0.50006103515625,,OOM
torch_custom,torch.bfloat16,2048,16,128,0.587646484375,,OOM
torch_custom,torch.bfloat16,2048,16,128,0.67742919921875,,OOM
torch_custom,torch.bfloat16,2048,16,128,0.759033203125,,OOM
